time[s],Xcg[m],Xcp[m]
5.415,1.8509,2.1549
5.416,1.8509,2.1549
5.417,1.8509,2.1549
5.418,1.8509,2.155
5.419,1.8509,2.155
5.42,1.8509,2.155
5.421,1.8509,2.155
5.422,1.8509,2.155
5.423,1.8509,2.1551
5.424,1.8509,2.1551
5.425,1.8509,2.1551
5.426,1.8509,2.1551
5.427,1.8509,2.1551
5.428,1.8509,2.1551
5.429,1.8509,2.1552
5.43,1.8509,2.1552
5.431,1.8509,2.1552
5.432,1.8509,2.1552
5.433,1.8509,2.1552
5.434,1.8509,2.1552
5.435,1.8509,2.1552
5.436,1.8509,2.1552
5.437,1.8509,2.1553
5.438,1.8509,2.1553
5.439,1.8509,2.1553
5.44,1.8509,2.1553
5.441,1.8509,2.1553
5.442,1.8509,2.1553
5.443,1.8509,2.1553
5.444,1.8509,2.1553
5.445,1.8509,2.1553
5.446,1.8509,2.1553
5.447,1.8509,2.1554
5.448,1.8509,2.1554
5.449,1.8509,2.1554
5.45,1.8509,2.1554
5.451,1.8509,2.1554
5.452,1.8509,2.1554
5.453,1.8509,2.1554
5.454,1.8509,2.1554
5.455,1.8509,2.1554
5.456,1.8509,2.1554
5.457,1.8509,2.1555
5.458,1.8509,2.1555
5.459,1.8509,2.1555
5.46,1.8509,2.1555
5.461,1.8509,2.1555
5.462,1.8509,2.1555
5.463,1.8509,2.1555
5.464,1.8509,2.1555
5.465,1.8509,2.1555
5.466,1.8509,2.1555
5.467,1.8509,2.1556
5.468,1.8509,2.1556
5.469,1.8509,2.1556
5.47,1.8509,2.1556
5.471,1.8509,2.1556
5.472,1.8509,2.1556
5.473,1.8509,2.1556
5.474,1.8509,2.1556
5.475,1.8509,2.1556
5.476,1.8509,2.1556
5.477,1.8509,2.1557
5.478,1.8509,2.1557
5.479,1.8509,2.1557
5.48,1.8509,2.1557
5.481,1.8509,2.1557
5.482,1.8509,2.1557
5.483,1.8509,2.1556
5.484,1.8509,2.1556
5.485,1.8509,2.1555
5.486,1.8509,2.1555
5.487,1.8509,2.1554
5.488,1.8509,2.1554
5.489,1.8509,2.1553
5.49,1.8509,2.1553
5.491,1.8509,2.1552
5.492,1.8509,2.1552
5.493,1.8509,2.1552
5.494,1.8509,2.1551
5.495,1.8509,2.1551
5.496,1.8509,2.155
5.497,1.8509,2.155
5.498,1.8509,2.1549
5.499,1.8509,2.1549
5.5,1.8509,2.1548
5.501,1.8509,2.1548
5.502,1.8509,2.1547
5.503,1.8509,2.1547
5.504,1.8509,2.1547
5.505,1.8509,2.1546
5.506,1.8509,2.1546
5.507,1.8509,2.1545
5.508,1.8509,2.1545
5.509,1.8509,2.1544
5.51,1.8509,2.1544
5.511,1.8509,2.1543
5.512,1.8509,2.1543
5.513,1.8509,2.1542
5.514,1.8509,2.1542
5.515,1.8509,2.1541
5.516,1.8509,2.1541
5.517,1.8509,2.1541
5.518,1.8509,2.154
5.519,1.8509,2.154
5.52,1.8509,2.1539
5.521,1.8509,2.1539
5.522,1.8509,2.1538
5.523,1.8509,2.1538
5.524,1.8509,2.1537
5.525,1.8509,2.1537
5.526,1.8509,2.1536
5.527,1.8509,2.1536
5.528,1.8509,2.1535
5.529,1.8509,2.1535
5.53,1.8509,2.1535
5.531,1.8509,2.1534
5.532,1.8509,2.1534
5.533,1.8509,2.1534
5.534,1.8509,2.1534
5.535,1.8509,2.1533
5.536,1.8509,2.1533
5.537,1.8509,2.1533
5.538,1.8509,2.1533
5.539,1.8509,2.1533
5.54,1.8509,2.1533
5.541,1.8509,2.1532
5.542,1.8509,2.1532
5.543,1.8509,2.1532
5.544,1.8509,2.1532
5.545,1.8509,2.1532
5.546,1.8509,2.1532
5.547,1.8509,2.1531
5.548,1.8509,2.1531
5.549,1.8509,2.1531
5.55,1.8509,2.1531
5.551,1.8509,2.1531
5.552,1.8509,2.1531
5.553,1.8509,2.1531
5.554,1.8509,2.153
5.555,1.8509,2.153
5.556,1.8509,2.153
5.557,1.8509,2.153
5.558,1.8509,2.153
5.559,1.8509,2.153
5.56,1.8509,2.1529
5.561,1.8509,2.1529
5.562,1.8509,2.1529
5.563,1.8509,2.1529
5.564,1.8509,2.1529
5.565,1.8509,2.1529
5.566,1.8509,2.1528
5.567,1.8509,2.1528
5.568,1.8509,2.1528
5.569,1.8509,2.1528
5.57,1.8509,2.1528
5.571,1.8509,2.1528
5.572,1.8509,2.1527
5.573,1.8509,2.1527
5.574,1.8509,2.1527
5.575,1.8509,2.1527
5.576,1.8509,2.1527
5.577,1.8509,2.1527
5.578,1.8509,2.1527
5.579,1.8509,2.1526
5.58,1.8509,2.1526
5.581,1.8509,2.1526
5.582,1.8509,2.1526
5.583,1.8509,2.1526
5.584,1.8509,2.1526
5.585,1.8509,2.1526
5.586,1.8509,2.1526
5.587,1.8509,2.1526
5.588,1.8509,2.1525
5.589,1.8509,2.1525
5.59,1.8509,2.1525
5.591,1.8509,2.1525
5.592,1.8509,2.1525
5.593,1.8509,2.1525
5.594,1.8509,2.1525
5.595,1.8509,2.1525
5.596,1.8509,2.1525
5.597,1.8509,2.1525
5.598,1.8509,2.1525
5.599,1.8509,2.1525
5.6,1.8509,2.1524
5.601,1.8509,2.1524
5.602,1.8509,2.1524
5.603,1.8509,2.1524
5.604,1.8509,2.1524
5.605,1.8509,2.1524
5.606,1.8509,2.1524
5.607,1.8509,2.1524
5.608,1.8509,2.1524
5.609,1.8509,2.1524
5.61,1.8509,2.1524
5.611,1.8509,2.1524
5.612,1.8509,2.1524
5.613,1.8509,2.1523
5.614,1.8509,2.1523
5.615,1.8509,2.1523
5.616,1.8509,2.1523
5.617,1.8509,2.1523
5.618,1.8509,2.1523
5.619,1.8509,2.1523
5.62,1.8509,2.1523
5.621,1.8509,2.1523
5.622,1.8509,2.1523
5.623,1.8509,2.1523
5.624,1.8509,2.1523
5.625,1.8509,2.1522
5.626,1.8509,2.1522
5.627,1.8509,2.1522
5.628,1.8509,2.1522
5.629,1.8509,2.1522
5.63,1.8509,2.1522
5.631,1.8509,2.1522
5.632,1.8509,2.1522
5.633,1.8509,2.1523
5.634,1.8509,2.1523
5.635,1.8509,2.1524
5.636,1.8509,2.1524
5.637,1.8509,2.1524
5.638,1.8509,2.1525
5.639,1.8509,2.1525
5.64,1.8509,2.1526
5.641,1.8509,2.1526
5.642,1.8509,2.1526
5.643,1.8509,2.1527
5.644,1.8509,2.1527
5.645,1.8509,2.1528
5.646,1.8509,2.1528
5.647,1.8509,2.1528
5.648,1.8509,2.1529
5.649,1.8509,2.1529
5.65,1.8509,2.153
5.651,1.8509,2.153
5.652,1.8509,2.153
5.653,1.8509,2.1531
5.654,1.8509,2.1531
5.655,1.8509,2.1532
5.656,1.8509,2.1532
5.657,1.8509,2.1532
5.658,1.8509,2.1533
5.659,1.8509,2.1533
5.66,1.8509,2.1534
5.661,1.8509,2.1534
5.662,1.8509,2.1534
5.663,1.8509,2.1535
5.664,1.8509,2.1535
5.665,1.8509,2.1536
5.666,1.8509,2.1536
5.667,1.8509,2.1536
5.668,1.8509,2.1537
5.669,1.8509,2.1537
5.67,1.8509,2.1538
5.671,1.8509,2.1538
5.672,1.8509,2.1538
5.673,1.8509,2.1539
5.674,1.8509,2.1539
5.675,1.8509,2.154
5.676,1.8509,2.154
5.677,1.8509,2.154
5.678,1.8509,2.1541
5.679,1.8509,2.1541
5.68,1.8509,2.1542
5.681,1.8509,2.1542
5.682,1.8509,2.1542
5.683,1.8509,2.1541
5.684,1.8509,2.1541
5.685,1.8509,2.1541
5.686,1.8509,2.154
5.687,1.8509,2.154
5.688,1.8509,2.154
5.689,1.8509,2.154
5.69,1.8509,2.1539
5.691,1.8509,2.1539
5.692,1.8509,2.1539
5.693,1.8509,2.1538
5.694,1.8509,2.1538
5.695,1.8509,2.1538
5.696,1.8509,2.1537
5.697,1.8509,2.1537
5.698,1.8509,2.1537
5.699,1.8509,2.1536
5.7,1.8509,2.1536
5.701,1.8509,2.1536
5.702,1.8509,2.1535
5.703,1.8509,2.1535
5.704,1.8509,2.1535
5.705,1.8509,2.1534
5.706,1.8509,2.1534
5.707,1.8509,2.1534
5.708,1.8509,2.1533
5.709,1.8509,2.1533
5.71,1.8509,2.1533
5.711,1.8509,2.1532
5.712,1.8509,2.1532
5.713,1.8509,2.1532
5.714,1.8509,2.1532
5.715,1.8509,2.1531
5.716,1.8509,2.1531
5.717,1.8509,2.1531
5.718,1.8509,2.153
5.719,1.8509,2.153
5.72,1.8509,2.153
5.721,1.8509,2.1529
5.722,1.8509,2.1529
5.723,1.8509,2.1529
5.724,1.8509,2.1528
5.725,1.8509,2.1528
5.726,1.8509,2.1528
5.727,1.8509,2.1527
5.728,1.8509,2.1527
5.729,1.8509,2.1527
5.73,1.8509,2.1526
5.731,1.8509,2.1526
5.732,1.8509,2.1526
5.733,1.8509,2.1525
5.734,1.8509,2.1525
5.735,1.8509,2.1525
5.736,1.8509,2.1524
5.737,1.8509,2.1524
5.738,1.8509,2.1524
5.739,1.8509,2.1523
5.74,1.8509,2.1523
5.741,1.8509,2.1523
5.742,1.8509,2.1522
5.743,1.8509,2.1522
5.744,1.8509,2.1522
5.745,1.8509,2.1521
5.746,1.8509,2.1521
5.747,1.8509,2.1521
5.748,1.8509,2.152
5.749,1.8509,2.152
5.75,1.8509,2.152
5.751,1.8509,2.1519
5.752,1.8509,2.1519
5.753,1.8509,2.1519
5.754,1.8509,2.1518
5.755,1.8509,2.1518
5.756,1.8509,2.1518
5.757,1.8509,2.1517
5.758,1.8509,2.1517
5.759,1.8509,2.1517
5.76,1.8509,2.1516
5.761,1.8509,2.1516
5.762,1.8509,2.1516
5.763,1.8509,2.1515
5.764,1.8509,2.1515
5.765,1.8509,2.1515
5.766,1.8509,2.1514
5.767,1.8509,2.1514
5.768,1.8509,2.1513
5.769,1.8509,2.1513
5.77,1.8509,2.1513
5.771,1.8509,2.1512
5.772,1.8509,2.1512
5.773,1.8509,2.1512
5.774,1.8509,2.1511
5.775,1.8509,2.1511
5.776,1.8509,2.1511
5.777,1.8509,2.151
5.778,1.8509,2.151
5.779,1.8509,2.151
5.78,1.8509,2.1509
5.781,1.8509,2.1509
5.782,1.8509,2.1509
5.783,1.8509,2.1509
5.784,1.8509,2.1509
5.785,1.8509,2.1509
5.786,1.8509,2.1508
5.787,1.8509,2.1508
5.788,1.8509,2.1508
5.789,1.8509,2.1508
5.79,1.8509,2.1508
5.791,1.8509,2.1508
5.792,1.8509,2.1508
5.793,1.8509,2.1508
5.794,1.8509,2.1507
5.795,1.8509,2.1507
5.796,1.8509,2.1507
5.797,1.8509,2.1507
5.798,1.8509,2.1507
5.799,1.8509,2.1507
5.8,1.8509,2.1507
5.801,1.8509,2.1507
5.802,1.8509,2.1507
5.803,1.8509,2.1506
5.804,1.8509,2.1506
5.805,1.8509,2.1506
5.806,1.8509,2.1506
5.807,1.8509,2.1506
5.808,1.8509,2.1506
5.809,1.8509,2.1506
5.81,1.8509,2.1506
5.811,1.8509,2.1505
5.812,1.8509,2.1505
5.813,1.8509,2.1505
5.814,1.8509,2.1505
5.815,1.8509,2.1505
5.816,1.8509,2.1505
5.817,1.8509,2.1505
5.818,1.8509,2.1505
5.819,1.8509,2.1504
5.82,1.8509,2.1504
5.821,1.8509,2.1504
5.822,1.8509,2.1504
5.823,1.8509,2.1504
5.824,1.8509,2.1504
5.825,1.8509,2.1504
5.826,1.8509,2.1504
5.827,1.8509,2.1504
5.828,1.8509,2.1503
5.829,1.8509,2.1503
5.83,1.8509,2.1503
5.831,1.8509,2.1503
5.832,1.8509,2.1503
5.833,1.8509,2.1503
5.834,1.8509,2.1503
5.835,1.8509,2.1503
5.836,1.8509,2.1503
5.837,1.8509,2.1503
5.838,1.8509,2.1504
5.839,1.8509,2.1504
5.84,1.8509,2.1504
5.841,1.8509,2.1504
5.842,1.8509,2.1504
5.843,1.8509,2.1504
5.844,1.8509,2.1504
5.845,1.8509,2.1504
5.846,1.8509,2.1504
5.847,1.8509,2.1504
5.848,1.8509,2.1504
5.849,1.8509,2.1504
5.85,1.8509,2.1505
5.851,1.8509,2.1505
5.852,1.8509,2.1505
5.853,1.8509,2.1505
5.854,1.8509,2.1505
5.855,1.8509,2.1505
5.856,1.8509,2.1505
5.857,1.8509,2.1505
5.858,1.8509,2.1505
5.859,1.8509,2.1505
5.86,1.8509,2.1505
5.861,1.8509,2.1505
5.862,1.8509,2.1505
5.863,1.8509,2.1506
5.864,1.8509,2.1506
5.865,1.8509,2.1506
5.866,1.8509,2.1506
5.867,1.8509,2.1506
5.868,1.8509,2.1506
5.869,1.8509,2.1506
5.87,1.8509,2.1506
5.871,1.8509,2.1506
5.872,1.8509,2.1506
5.873,1.8509,2.1506
5.874,1.8509,2.1506
5.875,1.8509,2.1507
5.876,1.8509,2.1507
5.877,1.8509,2.1507
5.878,1.8509,2.1507
5.879,1.8509,2.1507
5.88,1.8509,2.1507
5.881,1.8509,2.1507
5.882,1.8509,2.1507
5.883,1.8509,2.1508
5.884,1.8509,2.1508
5.885,1.8509,2.1508
5.886,1.8509,2.1508
5.887,1.8509,2.1509
5.888,1.8509,2.1509
5.889,1.8509,2.1509
5.89,1.8509,2.1509
5.891,1.8509,2.151
5.892,1.8509,2.151
5.893,1.8509,2.151
5.894,1.8509,2.1511
5.895,1.8509,2.1511
5.896,1.8509,2.1511
5.897,1.8509,2.1511
5.898,1.8509,2.1512
5.899,1.8509,2.1512
5.9,1.8509,2.1512
5.901,1.8509,2.1513
5.902,1.8509,2.1513
5.903,1.8509,2.1513
5.904,1.8509,2.1513
5.905,1.8509,2.1514
5.906,1.8509,2.1514
5.907,1.8509,2.1514
5.908,1.8509,2.1515
5.909,1.8509,2.1515
5.91,1.8509,2.1515
5.911,1.8509,2.1515
5.912,1.8509,2.1516
5.913,1.8509,2.1516
5.914,1.8509,2.1516
5.915,1.8509,2.1516
5.916,1.8509,2.1517
5.917,1.8509,2.1517
5.918,1.8509,2.1517
5.919,1.8509,2.1518
5.92,1.8509,2.1518
5.921,1.8509,2.1518
5.922,1.8509,2.1518
5.923,1.8509,2.1519
5.924,1.8509,2.1519
5.925,1.8509,2.1519
5.926,1.8509,2.152
5.927,1.8509,2.152
5.928,1.8509,2.152
5.929,1.8509,2.152
5.93,1.8509,2.1521
5.931,1.8509,2.1521
5.932,1.8509,2.1521
5.933,1.8509,2.152
5.934,1.8509,2.152
5.935,1.8509,2.1519
5.936,1.8509,2.1519
5.937,1.8509,2.1518
5.938,1.8509,2.1517
5.939,1.8509,2.1517
5.94,1.8509,2.1516
5.941,1.8509,2.1516
5.942,1.8509,2.1515
5.943,1.8509,2.1515
5.944,1.8509,2.1514
5.945,1.8509,2.1514
5.946,1.8509,2.1513
5.947,1.8509,2.1513
5.948,1.8509,2.1512
5.949,1.8509,2.1512
5.95,1.8509,2.1511
5.951,1.8509,2.1511
5.952,1.8509,2.151
5.953,1.8509,2.151
5.954,1.8509,2.1509
5.955,1.8509,2.1509
5.956,1.8509,2.1508
5.957,1.8509,2.1508
5.958,1.8509,2.1507
5.959,1.8509,2.1507
5.96,1.8509,2.1506
5.961,1.8509,2.1506
5.962,1.8509,2.1505
5.963,1.8509,2.1504
5.964,1.8509,2.1504
5.965,1.8509,2.1503
5.966,1.8509,2.1503
5.967,1.8509,2.1502
5.968,1.8509,2.1502
5.969,1.8509,2.1501
5.97,1.8509,2.1501
5.971,1.8509,2.15
5.972,1.8509,2.15
5.973,1.8509,2.1499
5.974,1.8509,2.1499
5.975,1.8509,2.1498
5.976,1.8509,2.1498
5.977,1.8509,2.1497
5.978,1.8509,2.1497
5.979,1.8509,2.1496
5.98,1.8509,2.1496
5.981,1.8509,2.1495
5.982,1.8509,2.1495
5.983,1.8509,2.1494
5.984,1.8509,2.1494
5.985,1.8509,2.1493
5.986,1.8509,2.1493
5.987,1.8509,2.1493
5.988,1.8509,2.1492
5.989,1.8509,2.1492
5.99,1.8509,2.1491
5.991,1.8509,2.1491
5.992,1.8509,2.1491
5.993,1.8509,2.149
5.994,1.8509,2.149
5.995,1.8509,2.1489
5.996,1.8509,2.1489
5.997,1.8509,2.1489
5.998,1.8509,2.1488
5.999,1.8509,2.1488
6,1.8509,2.1487
6.001,1.8509,2.1487
6.002,1.8509,2.1487
6.003,1.8509,2.1486
6.004,1.8509,2.1486
6.005,1.8509,2.1485
6.006,1.8509,2.1485
6.007,1.8509,2.1485
6.008,1.8509,2.1484
6.009,1.8509,2.1484
6.01,1.8509,2.1483
6.011,1.8509,2.1483
6.012,1.8509,2.1483
6.013,1.8509,2.1482
6.014,1.8509,2.1482
6.015,1.8509,2.1481
6.016,1.8509,2.1481
6.017,1.8509,2.1481
6.018,1.8509,2.148
6.019,1.8509,2.148
6.02,1.8509,2.1479
6.021,1.8509,2.1479
6.022,1.8509,2.1479
6.023,1.8509,2.1478
6.024,1.8509,2.1478
6.025,1.8509,2.1477
6.026,1.8509,2.1477
6.027,1.8509,2.1477
6.028,1.8509,2.1476
6.029,1.8509,2.1476
6.03,1.8509,2.1475
6.031,1.8509,2.1475
6.032,1.8509,2.1475
6.033,1.8509,2.1475
6.034,1.8509,2.1475
6.035,1.8509,2.1475
6.036,1.8509,2.1475
6.037,1.8509,2.1475
6.038,1.8509,2.1475
6.039,1.8509,2.1475
6.04,1.8509,2.1475
6.041,1.8509,2.1475
6.042,1.8509,2.1475
6.043,1.8509,2.1475
6.044,1.8509,2.1474
6.045,1.8509,2.1474
6.046,1.8509,2.1474
6.047,1.8509,2.1474
6.048,1.8509,2.1474
6.049,1.8509,2.1474
6.05,1.8509,2.1474
6.051,1.8509,2.1474
6.052,1.8509,2.1474
6.053,1.8509,2.1474
6.054,1.8509,2.1474
6.055,1.8509,2.1474
6.056,1.8509,2.1474
6.057,1.8509,2.1474
6.058,1.8509,2.1474
6.059,1.8509,2.1474
6.06,1.8509,2.1474
6.061,1.8509,2.1474
6.062,1.8509,2.1474
6.063,1.8509,2.1474
6.064,1.8509,2.1474
6.065,1.8509,2.1474
6.066,1.8509,2.1474
6.067,1.8509,2.1474
6.068,1.8509,2.1474
6.069,1.8509,2.1473
6.07,1.8509,2.1473
6.071,1.8509,2.1473
6.072,1.8509,2.1473
6.073,1.8509,2.1473
6.074,1.8509,2.1473
6.075,1.8509,2.1473
6.076,1.8509,2.1473
6.077,1.8509,2.1473
6.078,1.8509,2.1473
6.079,1.8509,2.1473
6.08,1.8509,2.1473
6.081,1.8509,2.1473
6.082,1.8509,2.1473
6.083,1.8509,2.1474
6.084,1.8509,2.1474
6.085,1.8509,2.1475
6.086,1.8509,2.1475
6.087,1.8509,2.1475
6.088,1.8509,2.1476
6.089,1.8509,2.1476
6.09,1.8509,2.1477
6.091,1.8509,2.1477
6.092,1.8509,2.1478
6.093,1.8509,2.1478
6.094,1.8509,2.1478
6.095,1.8509,2.1479
6.096,1.8509,2.1479
6.097,1.8509,2.148
6.098,1.8509,2.148
6.099,1.8509,2.148
6.1,1.8509,2.1481
6.101,1.8509,2.1481
6.102,1.8509,2.1482
6.103,1.8509,2.1482
6.104,1.8509,2.1483
6.105,1.8509,2.1483
6.106,1.8509,2.1483
6.107,1.8509,2.1484
6.108,1.8509,2.1484
6.109,1.8509,2.1485
6.11,1.8509,2.1485
6.111,1.8509,2.1486
6.112,1.8509,2.1486
6.113,1.8509,2.1486
6.114,1.8509,2.1487
6.115,1.8509,2.1487
6.116,1.8509,2.1488
6.117,1.8509,2.1488
6.118,1.8509,2.1488
6.119,1.8509,2.1489
6.12,1.8509,2.1489
6.121,1.8509,2.149
6.122,1.8509,2.149
6.123,1.8509,2.1491
6.124,1.8509,2.1491
6.125,1.8509,2.1491
6.126,1.8509,2.1492
6.127,1.8509,2.1492
6.128,1.8509,2.1493
6.129,1.8509,2.1493
6.13,1.8509,2.1493
6.131,1.8509,2.1494
6.132,1.8509,2.1494
6.133,1.8509,2.1494
6.134,1.8509,2.1494
6.135,1.8509,2.1493
6.136,1.8509,2.1493
6.137,1.8509,2.1493
6.138,1.8509,2.1493
6.139,1.8509,2.1493
6.14,1.8509,2.1493
6.141,1.8509,2.1493
6.142,1.8509,2.1492
6.143,1.8509,2.1492
6.144,1.8509,2.1492
6.145,1.8509,2.1492
6.146,1.8509,2.1492
6.147,1.8509,2.1492
6.148,1.8509,2.1492
6.149,1.8509,2.1492
6.15,1.8509,2.1491
6.151,1.8509,2.1491
6.152,1.8509,2.1491
6.153,1.8509,2.1491
6.154,1.8509,2.1491
6.155,1.8509,2.1491
6.156,1.8509,2.1491
6.157,1.8509,2.149
6.158,1.8509,2.149
6.159,1.8509,2.149
6.16,1.8509,2.149
6.161,1.8509,2.149
6.162,1.8509,2.149
6.163,1.8509,2.149
6.164,1.8509,2.1489
6.165,1.8509,2.1489
6.166,1.8509,2.1489
6.167,1.8509,2.1489
6.168,1.8509,2.1489
6.169,1.8509,2.1489
6.17,1.8509,2.1489
6.171,1.8509,2.1488
6.172,1.8509,2.1488
6.173,1.8509,2.1488
6.174,1.8509,2.1488
6.175,1.8509,2.1488
6.176,1.8509,2.1488
6.177,1.8509,2.1488
6.178,1.8509,2.1487
6.179,1.8509,2.1487
6.18,1.8509,2.1487
6.181,1.8509,2.1487
6.182,1.8509,2.1487
6.183,1.8509,2.1486
6.184,1.8509,2.1486
6.185,1.8509,2.1485
6.186,1.8509,2.1485
6.187,1.8509,2.1484
6.188,1.8509,2.1484
6.189,1.8509,2.1484
6.19,1.8509,2.1483
6.191,1.8509,2.1483
6.192,1.8509,2.1482
6.193,1.8509,2.1482
6.194,1.8509,2.1481
6.195,1.8509,2.1481
6.196,1.8509,2.148
6.197,1.8509,2.148
6.198,1.8509,2.148
6.199,1.8509,2.1479
6.2,1.8509,2.1479
6.201,1.8509,2.1478
6.202,1.8509,2.1478
6.203,1.8509,2.1477
6.204,1.8509,2.1477
6.205,1.8509,2.1477
6.206,1.8509,2.1476
6.207,1.8509,2.1476
6.208,1.8509,2.1475
6.209,1.8509,2.1475
6.21,1.8509,2.1474
6.211,1.8509,2.1474
6.212,1.8509,2.1473
6.213,1.8509,2.1473
6.214,1.8509,2.1473
6.215,1.8509,2.1472
6.216,1.8509,2.1472
6.217,1.8509,2.1471
6.218,1.8509,2.1471
6.219,1.8509,2.147
6.22,1.8509,2.147
6.221,1.8509,2.1469
6.222,1.8509,2.1469
6.223,1.8509,2.1469
6.224,1.8509,2.1468
6.225,1.8509,2.1468
6.226,1.8509,2.1467
6.227,1.8509,2.1467
6.228,1.8509,2.1466
6.229,1.8509,2.1466
6.23,1.8509,2.1466
6.231,1.8509,2.1465
6.232,1.8509,2.1465
6.233,1.8509,2.1464
6.234,1.8509,2.1464
6.235,1.8509,2.1464
6.236,1.8509,2.1464
6.237,1.8509,2.1463
6.238,1.8509,2.1463
6.239,1.8509,2.1463
6.24,1.8509,2.1462
6.241,1.8509,2.1462
6.242,1.8509,2.1462
6.243,1.8509,2.1461
6.244,1.8509,2.1461
6.245,1.8509,2.1461
6.246,1.8509,2.1461
6.247,1.8509,2.146
6.248,1.8509,2.146
6.249,1.8509,2.146
6.25,1.8509,2.1459
6.251,1.8509,2.1459
6.252,1.8509,2.1459
6.253,1.8509,2.1458
6.254,1.8509,2.1458
6.255,1.8509,2.1458
6.256,1.8509,2.1458
6.257,1.8509,2.1457
6.258,1.8509,2.1457
6.259,1.8509,2.1457
6.26,1.8509,2.1456
6.261,1.8509,2.1456
6.262,1.8509,2.1456
6.263,1.8509,2.1455
6.264,1.8509,2.1455
6.265,1.8509,2.1455
6.266,1.8509,2.1455
6.267,1.8509,2.1454
6.268,1.8509,2.1454
6.269,1.8509,2.1454
6.27,1.8509,2.1453
6.271,1.8509,2.1453
6.272,1.8509,2.1453
6.273,1.8509,2.1452
6.274,1.8509,2.1452
6.275,1.8509,2.1452
6.276,1.8509,2.1452
6.277,1.8509,2.1451
6.278,1.8509,2.1451
6.279,1.8509,2.1451
6.28,1.8509,2.145
6.281,1.8509,2.145
6.282,1.8509,2.145
6.283,1.8509,2.145
6.284,1.8509,2.145
6.285,1.8509,2.145
6.286,1.8509,2.1451
6.287,1.8509,2.1451
6.288,1.8509,2.1451
6.289,1.8509,2.1451
6.29,1.8509,2.1451
6.291,1.8509,2.1451
6.292,1.8509,2.1451
6.293,1.8509,2.1451
6.294,1.8509,2.1452
6.295,1.8509,2.1452
6.296,1.8509,2.1452
6.297,1.8509,2.1452
6.298,1.8509,2.1452
6.299,1.8509,2.1452
6.3,1.8509,2.1452
6.301,1.8509,2.1452
6.302,1.8509,2.1452
6.303,1.8509,2.1453
6.304,1.8509,2.1453
6.305,1.8509,2.1453
6.306,1.8509,2.1453
6.307,1.8509,2.1453
6.308,1.8509,2.1453
6.309,1.8509,2.1453
6.31,1.8509,2.1453
6.311,1.8509,2.1454
6.312,1.8509,2.1454
6.313,1.8509,2.1454
6.314,1.8509,2.1454
6.315,1.8509,2.1454
6.316,1.8509,2.1454
6.317,1.8509,2.1454
6.318,1.8509,2.1454
6.319,1.8509,2.1455
6.32,1.8509,2.1455
6.321,1.8509,2.1455
6.322,1.8509,2.1455
6.323,1.8509,2.1455
6.324,1.8509,2.1455
6.325,1.8509,2.1455
6.326,1.8509,2.1455
6.327,1.8509,2.1455
6.328,1.8509,2.1456
6.329,1.8509,2.1456
6.33,1.8509,2.1456
6.331,1.8509,2.1456
6.332,1.8509,2.1456
6.333,1.8509,2.1457
6.334,1.8509,2.1457
6.335,1.8509,2.1458
6.336,1.8509,2.1458
6.337,1.8509,2.1459
6.338,1.8509,2.1459
6.339,1.8509,2.146
6.34,1.8509,2.146
6.341,1.8509,2.1461
6.342,1.8509,2.1461
6.343,1.8509,2.1461
6.344,1.8509,2.1462
6.345,1.8509,2.1462
6.346,1.8509,2.1463
6.347,1.8509,2.1463
6.348,1.8509,2.1464
6.349,1.8509,2.1464
6.35,1.8509,2.1465
6.351,1.8509,2.1465
6.352,1.8509,2.1466
6.353,1.8509,2.1466
6.354,1.8509,2.1466
6.355,1.8509,2.1467
6.356,1.8509,2.1467
6.357,1.8509,2.1468
6.358,1.8509,2.1468
6.359,1.8509,2.1469
6.36,1.8509,2.1469
6.361,1.8509,2.147
6.362,1.8509,2.147
6.363,1.8509,2.1471
6.364,1.8509,2.1471
6.365,1.8509,2.1472
6.366,1.8509,2.1472
6.367,1.8509,2.1472
6.368,1.8509,2.1473
6.369,1.8509,2.1473
6.37,1.8509,2.1474
6.371,1.8509,2.1474
6.372,1.8509,2.1475
6.373,1.8509,2.1475
6.374,1.8509,2.1476
6.375,1.8509,2.1476
6.376,1.8509,2.1477
6.377,1.8509,2.1477
6.378,1.8509,2.1478
6.379,1.8509,2.1478
6.38,1.8509,2.1478
6.381,1.8509,2.1479
6.382,1.8509,2.1479
6.383,1.8509,2.1478
6.384,1.8509,2.1478
6.385,1.8509,2.1477
6.386,1.8509,2.1477
6.387,1.8509,2.1477
6.388,1.8509,2.1476
6.389,1.8509,2.1476
6.39,1.8509,2.1475
6.391,1.8509,2.1475
6.392,1.8509,2.1475
6.393,1.8509,2.1474
6.394,1.8509,2.1474
6.395,1.8509,2.1473
6.396,1.8509,2.1473
6.397,1.8509,2.1473
6.398,1.8509,2.1472
6.399,1.8509,2.1472
6.4,1.8509,2.1471
6.401,1.8509,2.1471
6.402,1.8509,2.1471
6.403,1.8509,2.147
6.404,1.8509,2.147
6.405,1.8509,2.1469
6.406,1.8509,2.1469
6.407,1.8509,2.1469
6.408,1.8509,2.1468
6.409,1.8509,2.1468
6.41,1.8509,2.1467
6.411,1.8509,2.1467
6.412,1.8509,2.1467
6.413,1.8509,2.1466
6.414,1.8509,2.1466
6.415,1.8509,2.1465
6.416,1.8509,2.1465
6.417,1.8509,2.1465
6.418,1.8509,2.1464
